video_id,title,publish_date,view_count,like_count,comment_count,duration
AkZ2AnZQePA,Big Data ecosystem - Hadoop on Single Node Cluster - Introduction to Single Node Hadoop Cluster,2022-01-06T15:57:50Z,826,3,1,182.0
el5i5S_snR8,Big Data ecosystem - Hadoop on Single Node Cluster - Setup Prerequisites,2022-01-06T15:57:50Z,462,3,0,312.0
JgURbNXkga4,Big Data ecosystem - Hadoop on Single Node Cluster - Setup Password less login,2022-01-06T15:57:50Z,332,1,0,233.0
pbsElw5DnLQ,Big Data ecosystem - Hadoop on Single Node Cluster - Download and Install Hadoop,2022-01-06T15:57:50Z,320,4,0,271.0
MhzY1E8bglg,Big Data ecosystem - Hadoop on Single Node Cluster - Configure Hadoop HDFS,2022-01-06T15:57:50Z,314,4,0,427.0
Z0SymyLm3M4,Big Data ecosystem - Hadoop on Single Node Cluster - Start and Validate HDFS,2022-01-06T15:57:50Z,225,4,0,376.0
CzR-laGwb2M,Big Data ecosystem - Hadoop on Single Node Cluster - Configure Hadoop YARN,2022-01-06T16:06:33Z,212,3,0,96.0
uC_hlcP9m1E,Big Data ecosystem - Hadoop on Single Node Cluster - Start and Validate YARN,2022-01-06T15:57:50Z,180,3,0,140.0
eMP7EKxlPcc,Big Data ecosystem - Hadoop on Single Node Cluster - Managing Single Node Hadoop,2022-01-06T15:57:50Z,212,2,2,246.0
aFBMcaAg0rE,Programming Essentials Python - Batch Operations - Recap of Insert,2022-01-06T15:57:50Z,245,0,0,148.0
Jvh6WTJFlEQ,Programming Essentials Python - Batch Operations - Preparing Database,2022-01-06T16:06:39Z,132,1,0,281.0
WeC3StsbuA4,Programming Essentials Python - Batch Operations - Reading Data From File,2022-01-06T15:57:52Z,153,0,0,328.0
n-bB_62mKfg,Programming Essentials Python - Batch Operations - Batch Loading of Data,2022-01-06T15:57:50Z,1560,8,3,602.0
xWYuILUZCrw,Programming Essentials Python - Batch Operations - Best Practices Batch Loading,2022-01-06T15:57:50Z,154,1,0,153.0
fC3I-qJa-CE,Big Data ecosystem - Hive & Spark Single Node Cluster - Setup Data Sets for Practice,2022-01-06T15:57:51Z,578,7,0,319.0
xv4sLhCGAOc,Big Data ecosystem - Hive & Spark Single Node Cluster - Download and Install Hive,2022-01-06T15:57:50Z,368,4,0,154.0
Ir1OH9Xt0YA,Big Data ecosystem - Hive & Spark Single Node Cluster - Setup Database for Hive Metastore,2022-01-06T15:57:50Z,288,5,0,450.0
vXdO-Gsa9YE,Big Data ecosystem - Hive & Spark Single Node Cluster - Configure and Setup Hive Metastore,2022-01-06T15:57:50Z,467,5,2,447.0
EOu2hXzVsVw,Big Data ecosystem - Hive & Spark Single Node Cluster - Launch and Validate Hive,2022-01-06T15:57:50Z,244,4,0,314.0
m-hnAAqPvT0,Big Data ecosystem - Hive & Spark Single Node Cluster - Scripts to Manage Single Node Cluster,2022-01-06T15:57:50Z,211,3,0,297.0
SdK3nPAiNgE,Big Data ecosystem - Hive & Spark Single Node Cluster - Download and Install Spark 2,2022-01-06T15:57:50Z,202,2,0,225.0
Mi_IrI0jMns,Big Data ecosystem - Hive & Spark Single Node Cluster - Configure Spark 2,2022-01-06T15:57:51Z,217,2,0,552.0
1a6dPyvaQZs,Big Data ecosystem - Hive & Spark Single Node Cluster - Validate Spark 2 using CLIs,2022-01-06T16:06:24Z,185,3,0,520.0
UwnLnbGFa1k,Big Data ecosystem - Hive & Spark Single Node Cluster - Validate Jupyter Lab Setup,2022-01-06T15:57:50Z,167,1,0,605.0
4nQ8HABgfek,Big Data ecosystem - Hive & Spark Single Node Cluster - Integrate Spark 2 with Jupyter Lab,2022-01-06T16:06:19Z,169,2,0,384.0
Ed2bbDsc_Q4,Big Data ecosystem - Hive & Spark Single Node Cluster - Download and Install Spark 3,2022-01-06T16:06:15Z,155,2,0,131.0
xzpF8DcjMbk,Big Data ecosystem - Hive & Spark Single Node Cluster - Configure Spark 3,2022-01-06T15:57:50Z,388,2,0,423.0
aCnzaF9YW_c,Big Data ecosystem - Hive & Spark Single Node Cluster - Validate Spark 3 using CLIs,2022-01-06T15:57:50Z,156,3,0,491.0
9b8R6y2gg9Y,Big Data ecosystem - Hive & Spark Single Node Cluster - Integrate Spark 3 with Jupyter Lab,2022-01-06T16:06:10Z,187,2,0,276.0
H1ft06999dc,Programming Essentials Python - Map Reduce Libraries - Preparing Data Sets,2022-01-06T15:53:50Z,223,0,0,179.0
n89rliIi1fY,Programming Essentials Python - Map Reduce Libraries - Filtering Data using filter,2022-01-06T15:53:50Z,158,2,0,421.0
w0tJxKgC44c,Programming Essentials Python - Map Reduce Libraries - Projecting data using map,2022-01-06T15:53:50Z,106,0,0,379.0
0cEQSGH_CLk,Programming Essentials Python - Map Reduce Libraries - Row Level Transformations using map,2022-01-06T15:55:41Z,128,0,0,671.0
OriNZyWi988,Programming Essentials Python - CRUD Operations - Overview of Database Programming,2022-01-06T15:57:50Z,224,3,1,227.0
pZI1rVPV3PU,Programming Essentials Python - CRUD Operations - Recap of RDBMS Concepts,2022-01-06T15:57:50Z,152,1,0,331.0
YaeevMx5RYY,Programming Essentials Python - CRUD Operations - Setup Database Client Libraries,2022-01-06T15:57:50Z,128,2,0,533.0
D6RZ29ljiaM,Programming Essentials Python - CRUD Operations - Function Get Database Connection,2022-01-06T15:57:50Z,123,1,0,265.0
FK_Aak7AJ0E,Programming Essentials Python - CRUD Operations - Creating Database Table,2022-01-06T15:57:50Z,258,0,0,390.0
rdJtE2jyUx4,Programming Essentials Python - CRUD Operations - Inserting Data Into Table,2022-01-06T15:57:50Z,107,0,0,665.0
6RNl6v_M3bo,Programming Essentials Python - CRUD Operations - Update Existing Table Data,2022-01-06T15:57:50Z,76,0,0,232.0
4KmHP4OW_WA,Programming Essentials Python - CRUD Operations - Deleting Data From Table,2022-01-06T15:57:50Z,99,1,0,169.0
kjGja4q1wTQ,Programming Essentials Python - CRUD Operations - Querying Data From Table,2022-01-06T15:57:50Z,94,3,0,614.0
NZ1XjwZX7yk,Programming Essentials Python - CRUD Operations - Recap - CRUD Operations,2022-01-06T15:57:50Z,92,2,0,141.0
YP8Bqmvfgus,Programming Essentials Python - Overview of Pandas Libraries - Pandas Data Structures,2022-01-06T15:56:25Z,262,2,0,380.0
Z5Ut2GSd12c,Programming Essentials Python - Overview of Pandas Libraries - Overview of Series,2022-01-06T15:56:01Z,136,0,0,297.0
QcsI7sCdIys,Programming Essentials Python - Overview of Pandas Libraries - Creating Data Frames from lists,2022-01-06T15:53:50Z,152,3,0,306.0
KXD6HD_Nv8c,Programming Essentials Python - Overview of Pandas Libraries - Data Frames - Basic Operations,2022-01-06T15:53:50Z,151,0,0,989.0
MHViwHl9KjQ,Programming Essentials Python - Overview of Pandas Libraries - CSV to Pandas Data Frame,2022-01-06T15:53:50Z,153,0,0,401.0
fpcoG0FAP1U,Programming Essentials Python - Overview of Pandas Libraries - Projecting and Filtering,2022-01-06T15:53:50Z,178,0,0,648.0
unvDf-tGEuM,Programming Essentials Python - Overview of Pandas Libraries - Performing Total Aggregations,2022-01-06T15:53:50Z,212,0,0,802.0
ZSxPy_YL7S8,Programming Essentials Python - Overview of Pandas Libraries - Performing Grouped Aggregations,2022-01-06T15:56:16Z,508,3,0,714.0
5bkuFVgZNHU,Programming Essentials Python - Overview of Pandas Libraries - Writing Data Frames to Files,2022-01-06T15:53:50Z,184,1,0,679.0
dDBd1-mquJY,Programming Essentials Python - Overview of Pandas Libraries - Joining Data Frames,2022-01-06T15:53:50Z,119,2,0,761.0
Zj9rm0UVoq0,Programming Essentials Python - Overview of Collections - Overview of dict and tuple,2022-01-06T15:56:55Z,131,1,0,355.0
CFrIQk4CfxI,Programming Essentials Python - Overview of Collections - Common Operations - dict and tuple,2022-01-06T15:53:50Z,87,1,0,327.0
OA8L48UBaUg,Programming Essentials Python - Overview of Collections - Accessing Elements - dict,2022-01-06T15:53:50Z,79,0,0,357.0
lCjYPE54oCU,Programming Essentials Python - Overview of Collections - Accessing Elements - tuples,2022-01-06T15:53:50Z,70,0,0,218.0
t4ZULDxjYws,Programming Essentials Python - Overview of Collections - Manipulating dict,2022-01-06T15:53:50Z,84,1,0,669.0
SjbMy_T2jz4,Programming Essentials Python - Overview of Collections - Common Examples - dict,2022-01-06T15:53:50Z,87,0,0,289.0
fP9TcrlpjwU,Programming Essentials Python - Overview of Collections - List of Tuples,2022-01-06T15:53:50Z,97,0,0,707.0
NGlFiO6Ejx4,Programming Essentials Python - Overview of Collections - List of dicts,2022-01-06T15:53:50Z,93,2,0,505.0
a5y_bg4tY88,Programming Essentials Python - Manipulating Collections - Reading Files into Collections,2022-01-06T15:53:51Z,172,0,0,270.0
0qxTxsxXYR4,Programming Essentials Python - Manipulating Collections - Overview of Standard Transformations,2022-01-06T15:53:50Z,123,0,0,254.0
5WD0hGNbNcc,Programming Essentials Python - Manipulating Collections - Row Level Transformations,2022-01-06T15:56:41Z,159,1,0,852.0
2OIOuRNp0qc,Programming Essentials Python - Manipulating Collections - Getting Unique Elements,2022-01-06T15:53:50Z,96,1,0,676.0
S-PJ9WsgYE4,Programming Essentials Python - Manipulating Collections - Filtering Data,2022-01-06T15:53:50Z,124,1,0,695.0
L8vaqdGZcQc,Programming Essentials Python - Manipulating Collections - Preparing Data Sets,2022-01-06T15:55:24Z,96,1,0,311.0
FAWsh-hRXqI,Programming Essentials Python - Manipulating Collections - Quick recap of dict operations,2022-01-06T15:53:50Z,92,1,0,343.0
2-wHGxvgFWM,Programming Essentials Python - Manipulating Collections - Performing Total Aggregations,2022-01-06T15:53:50Z,101,1,0,915.0
WMmDSGFhZ6s,Programming Essentials Python - Manipulating Collections - Joining Data Sets,2022-01-06T15:53:50Z,112,2,0,789.0
09IJlGeIQBU,Programming Essentials Python - Manipulating Collections - Limitations of using loops,2022-01-06T15:53:50Z,107,0,0,297.0
Um0AS1fSQzU,Programming Essentials Python - Overview of Collections - Overview of list and set,2022-01-06T15:53:50Z,213,2,0,273.0
G-D-W2297qY,Programming Essentials Python - Overview of Collections -  Common Operations,2022-01-06T15:53:50Z,129,0,0,163.0
Daa-UlRtnJo,Programming Essentials Python - Overview of Collections -  Accessing elements from list,2022-01-06T15:53:50Z,117,1,0,245.0
TxJ_w3ZTLIk,Programming Essentials Python - Overview of Collections - Adding elements to list,2022-01-06T15:53:50Z,101,1,0,183.0
lXscHnCLHPs,Programming Essentials Python - Overview of Collections - Updating and Deleting elements - list,2022-01-06T15:53:50Z,103,0,0,145.0
kgfRasEUa48,Programming Essentials Python - Overview of Collections - Other list operations,2022-01-06T15:53:50Z,93,0,0,165.0
ZqiFeK48Xbs,Programming Essentials Python - Overview of Collections - Adding and Deleting elements - set,2022-01-06T15:53:50Z,97,0,0,249.0
PwxKdZEGAV8,Programming Essentials Python - Overview of Collections - Typical set operations,2022-01-06T15:57:02Z,86,0,0,126.0
tLhqc3YW9UM,Programming Essentials Python - Overview of Collections - Validating sets,2022-01-06T15:53:50Z,106,0,0,147.0
cVCfKg3Yy5k,Programming Essentials Python - Overview of Collections - list and set - Usage,2022-01-06T15:53:50Z,116,1,0,497.0
oBfx9dmaZlw,Programming Essentials Python - User Defined Functions - Introduction,2021-12-23T11:16:23Z,256,1,0,94.0
XADtKhFA0JY,Programming Essentials Python - User Defined Functions - Defining Functions,2021-12-23T11:16:23Z,192,3,0,176.0
2wn1rBb36lk,Programming Essentials Python - User Defined Functions - Doc Strings,2021-12-23T11:16:23Z,151,0,0,147.0
lMRoi78MTbg,Programming Essentials Python - User Defined Functions - Returning Variables,2021-12-23T11:16:23Z,143,0,0,188.0
ouDM4xgUzHw,Programming Essentials Python - User Defined Functions - Function Parameters and Arguments,2021-12-23T11:16:23Z,153,1,0,359.0
gjxVxdS1SxE,Programming Essentials Python - User Defined Functions - Varying Arguments,2021-12-23T11:16:23Z,167,1,0,268.0
yKnkjXdfCJs,Programming Essentials Python - User Defined Functions - Keyword Arguments,2021-12-23T11:16:23Z,120,1,0,131.0
QZVbeu4J0gE,Programming Essentials Python - User Defined Functions - Recap of User Defined Functions,2021-12-23T11:16:23Z,128,1,0,593.0
Nmn4bXrHrFA,Programming Essentials Python - User Defined Functions - Passing Functions as Arguments,2021-12-23T11:16:23Z,172,2,0,356.0
QjsBersDf34,Programming Essentials Python - User Defined Functions - Lambda Functions,2021-12-23T11:16:23Z,192,4,2,256.0
GNUWF_WjlYo,Programming Essentials Python - User Defined Functions - Usage of Lambda Functions,2021-12-23T11:16:24Z,651,7,0,482.0
4VQYPjdR7Bk,Programming Essentials Python - User Defined Functions - Exercise - User Defined Functions,2021-12-23T11:16:23Z,125,0,0,134.0
H9dwPtudCOE,Programming Essentials Python - Predefined Functions - Overview Of Predefined Functions,2021-12-21T16:14:57Z,230,1,0,214.0
RXsK8oUo6sE,Programming Essentials Python - Predefined Functions - Numeric Functions,2021-12-21T16:14:57Z,171,0,0,382.0
rG0srW_Mep4,Programming Essentials Python - Predefined Functions - Overview of Strings,2021-12-21T16:14:57Z,174,1,0,297.0
VcOLMRBjc4I,Programming Essentials Python - Predefined Functions - String Manipulation Functions,2021-12-21T16:14:57Z,217,1,0,470.0
wzr4U0xhUTo,Programming Essentials Python - Predefined Functions - Formatting Strings,2021-12-21T16:14:57Z,154,0,0,278.0
tya266AXl6M,Programming Essentials Python - Predefined Functions - Print and Input Functions,2021-12-21T16:14:57Z,219,2,0,314.0
61PNce0M2Rw,Programming Essentials Python - Predefined Functions - Date Manipulation Functions,2021-12-21T16:14:57Z,193,1,0,714.0
Y_HpahphD7A,Programming Essentials Python - Basic Programming Constructs - Getting Help,2021-12-21T15:51:26Z,683,2,0,252.0
RtxjS-qVqbc,Programming Essentials Python - Basic Programming Constructs - Variables and Objects,2021-12-21T15:51:25Z,339,1,0,124.0
23sajDAtjvI,Programming Essentials Python - Basic Programming Constructs - Data Types - Commonly Used,2021-12-21T15:51:26Z,299,1,0,135.0
kLWgYkficPE,Programming Essentials Python - Basic Programming Constructs - Operators in Python,2021-12-21T15:51:25Z,261,0,0,174.0
-Q3LMRpGxME,Programming Essentials Python - Basic Programming Constructs - Tasks - Data Types and Operators,2021-12-21T15:51:26Z,269,2,0,435.0
3614FJ8845g,Programming Essentials Python - Basic Programming Constructs - Conditionals,2021-12-21T15:51:26Z,462,1,0,730.0
jyhkj3VQJaI,Programming Essentials Python - Basic Programming Constructs - All about for loops,2021-12-21T15:51:25Z,267,0,0,969.0
df38IGAhcNE,Programming Essentials Python - Basic Programming Constructs - Running os commands,2021-12-21T15:51:25Z,200,1,0,575.0
j4DORR3lOqI,Install and Manage PostgreSQL on Windows or Mac: Using pgAdmin and Task Manager Guide,2024-03-22T23:29:44Z,337,2,0,1123.0
4AdEDeUQ0MU,Getting Started with SQL: Setup Postgres Database and Tables | Step-by-Step Tutorial with Commands,2024-03-23T00:29:38Z,291,4,0,941.0
L5CgHFadAnY,Understanding Databases: A Simple Guide to Different Types and Their Uses,2024-03-22T23:08:28Z,231,4,1,1585.0
Ws3slfbSpC4,Mastering SQL - Postgresql - DML or CRUD Operations - Overview,2020-11-22T03:19:34Z,418,1,0,129.0
QjOuleXn0xE,Mastering SQL - Postgresql - DML or CRUD Operations - CRUD Operations,2020-11-22T03:18:21Z,344,0,0,137.0
Ejuzd4QQsHg,Mastering SQL - Postgresql - DML or CRUD Operations- Creating Table,2020-11-22T03:20:27Z,457,2,0,295.0
JbqM5xxh-KY,Mastering SQL - Postgresql - DML or CRUD Operations - Inserting Data,2020-11-22T03:21:11Z,508,1,0,321.0
IiBiUlDLPCs,Mastering SQL - Postgresql - DML or CRUD Operations - Updating Data,2020-11-22T03:21:51Z,364,3,0,305.0
vcow_3IeaII,Mastering SQL - Postgresql - DML or CRUD Operations - Deleting Data,2020-11-22T03:22:37Z,264,0,0,161.0
FV84WNXgI_o,Mastering SQL - Postgresql - DML or CRUD Operations - Overview of Transactions,2020-11-22T03:23:27Z,303,0,0,120.0
GIu6gH1EjV4,Mastering SQL - Postgresql - DML or CRUD Operations - Exercises - Database Operations,2020-11-22T03:25:06Z,381,0,0,288.0
Y8krusDetoQ,Mastering SQL - Postgresql - Writing Basic SQL Queries - Standard Transformations,2020-11-22T03:28:22Z,441,1,0,94.0
g5HfliqD-a0,Mastering SQL - Postgresql - Writing Basic SQL Queries - Overview of Data Model,2020-11-22T03:29:41Z,417,1,0,191.0
fkFaPYWfjv4,Mastering SQL - Postgresql - Writing Basic SQL Queries - Define Problem Statement,2020-11-22T03:29:40Z,381,1,0,214.0
yeVIRyGyv7g,Mastering SQL - Postgresql - Writing Basic SQL Queries - Preparing Tables,2020-11-22T03:30:32Z,446,2,0,313.0
0eSWEBDf23A,Mastering SQL - Postgresql - Writing Basic SQL Queries - Selecting or Projecting Data,2020-11-22T03:32:16Z,366,2,0,244.0
2DrLVbXd0Jo,Mastering SQL - Postgresql - Writing Basic SQL Queries - Filtering Data,2020-11-22T03:33:01Z,340,4,0,870.0
7Wg4zpfj02s,Mastering SQL - Postgresql - Writing Basic SQL Queries - Joining Tables – Inner,2020-11-22T03:33:48Z,321,2,0,422.0
U050biNag4w,Mastering SQL - Postgresql - Writing Basic SQL Queries - Joining Tables - Outer,2020-11-22T03:34:18Z,268,0,0,422.0
mIPF0ENiKiE,Mastering SQL - Postgresql - Writing Basic SQL Queries - Performing Aggregations,2020-11-22T03:34:58Z,283,1,1,681.0
kI-y9WNhiv8,Mastering SQL - Postgresql - Writing Basic SQL Queries - Sorting Data,2020-11-22T03:35:50Z,846,4,0,771.0
auRIHsKXV6o,Mastering SQL - Postgresql - Writing Basic SQL Queries - Exercises - Basic SQL Queries,2020-11-22T03:37:49Z,392,3,2,196.0
Gx56dPQX4C4,Mastering SQL - Postgresql - Writing Basic SQL Queries - Solution – Daily Product Revenue,2020-11-22T03:37:02Z,228,4,0,234.0
golGzXiAQnQ,Mastering SQL - Postgresql - Creating Tables and Indexes - DDL – Data Definition Language,2020-11-22T04:10:23Z,636,4,0,296.0
5JM0VJpqMw8,Mastering SQL - Postgresql - Creating Tables and Indexes - Overview of Data Types,2020-11-22T04:09:54Z,329,1,0,408.0
rHgNpRXDVCA,Mastering SQL - Postgresql - Creating Tables and Indexes - Adding or Modifying Columns,2020-11-22T04:09:23Z,310,3,0,468.0
JtVcgVn0zi4,Mastering SQL - Postgresql - Creating Tables and Indexes - Different Types of Constraints,2020-11-22T04:08:59Z,236,2,0,430.0
cSID6e5C_O0,Mastering SQL - Postgresql - Creating Tables and Indexes - Managing Constraints,2020-11-22T04:08:19Z,283,1,0,581.0
9vHIC0QxIdk,Mastering SQL - Postgresql - Creating Tables and Indexes - Indexes on Tables,2020-11-22T04:07:46Z,605,5,0,528.0
N0JmzWfeKds,Mastering SQL - Postgresql - Creating Tables and Indexes - Indexes for Constraints,2020-11-22T04:07:21Z,308,3,0,292.0
ZNlYSx2WEao,Mastering SQL - Postgresql - Creating Tables and Indexes - Overview of Sequences,2020-11-22T04:06:56Z,302,3,0,723.0
7CV_D4x4MVw,Mastering SQL - Postgresql - Creating Tables and Indexes - Truncating Tables,2020-11-22T04:06:31Z,162,0,0,376.0
zmnq6GRdoc0,Mastering SQL - Postgresql - Creating Tables and Indexes - Dropping Tables,2020-11-22T04:05:33Z,181,0,0,205.0
cwL9iAaKHSw,Mastering SQL - Postgresql - Partitioning Tables and Indexes - Overview of Partitioning,2020-11-22T04:04:30Z,461,4,0,75.0
8vgJD-l6bzk,Mastering SQL - Postgresql - Partitioning Tables and Indexes - List Partitioning,2020-11-22T04:03:55Z,3955,14,0,199.0
Tg2HxR0uDn4,Mastering SQL - Postgresql - Partitioning Tables and Indexes - Managing Partitions - List,2020-11-22T04:03:25Z,840,5,0,357.0
9GHGi-3_cf0,Mastering SQL - Postgresql - Partitioning Tables and Indexes - Manipulating Data,2020-11-22T04:02:53Z,359,4,1,233.0
bvEiDEwItVA,Mastering SQL - Postgresql - Partitioning Tables and Indexes - Range Partitioning,2020-11-22T04:02:29Z,476,0,0,137.0
RhQGZF3QEQ8,Mastering SQL - Postgresql - Partitioning Tables and Indexes - Managing Partitions - Range,2020-11-22T04:02:05Z,1458,5,0,336.0
QgVo5IRryCg,Mastering SQL - Postgresql - Partitioning Tables and Indexes - Repartitioning - Range,2020-11-22T04:01:43Z,443,2,0,504.0
f1zzOh7hU5E,Mastering SQL - Postgresql - Partitioning Tables and Indexes - Hash Partitioning,2020-11-22T04:01:24Z,1785,10,3,217.0
RYTQmErsahs,Mastering SQL - Postgresql - Partitioning Tables and Indexes - Managing Partitions - Hash,2020-11-22T04:00:59Z,914,12,0,365.0
ahabU0ywRBw,Mastering SQL - Postgresql - Partitioning Tables and Indexes - Usage Scenarios,2020-11-22T04:00:38Z,276,2,1,182.0
